angDist,_RAJ2000,_DEJ2000,KIC,G16,Teff,log(g),[Fe/H],Rad,Mass,rho,Dist,Av,Mod,Ref,H14,Simbad,_RA,_DE,_RAJ2000,_DEJ2000,KIC,Dnu,numax,DPi1,dnurot,e_dnurot,Ncomp,Simbad,_RA,_DE,log(g),corerot,,[Fe/H],corerot
0.072118,286.30161,48.33759,10909816, ,5215,3.111,0.07,7.044,2.335,0.00941,2501.221,0.309,DSEP,,1,Simbad,286.30161,48.33759,286.3016328,48.3375769,10909816,12.07,151.43,77.9,0,1.51,1,Simbad,286.30163,48.33758,3.111,0,,0.07,0
0.057402,294.17517,41.59791,6212708, ,4963,2.788,-0.24,9.104,1.855,0.00346,2394.645,0.569,DSEP,,1,Simbad,294.17517,41.59791,294.1751503,41.5979039,6212708,6.72,72.99,67.4,0,6.63,1,Simbad,294.17515,41.5979,2.788,0,,-0.24,0
0.096435,291.63177,42.18444,6690894, ,5180,3.211,0.08,5.972,2.116,0.014,2538.871,0.472,DSEP,,1,Simbad,291.63177,42.18444,291.6317964,42.1844583,6690894,14.95,194.51,84.7,215,6.81,3,Simbad,291.6318,42.18446,3.211,430,,0.08,430
0.09702,298.95901,44.26728,8323295, ,4773,3.016,0.28,6.632,1.662,0.00803,1588.424,0.657,DSEP,,1,Simbad,298.95901,44.26728,298.9590469,44.2672747,8323295,10.87,129.68,77.9,0,5.9,1,Simbad,298.95905,44.26727,3.016,0,,0.28,0
0.086478,294.2135,41.55972,6212838, ,4762,2.826,-0.24,6.019,0.886,0.00572,922.296,0.478,DSEP,,1,Simbad,294.2135,41.55972,294.2134686,41.559725,6212838,7.99,80.89,73,160,4.22,2,Simbad,294.21347,41.55972,2.826,320,,-0.24,320
0.089337,286.55847,48.32597,10910197, ,4799,2.962,-0.08,5.663,1.071,0.00831,1489.448,0.312,DSEP,,1,Simbad,286.55847,48.32597,286.5584664,48.3259453,10910197,9.91,109.35,77,310,2.46,2,Simbad,286.55847,48.32595,2.962,620,,-0.08,620
0.101952,293.84265,42.78436,7207127, ,4988,3.21,0.24,5.824,2.004,0.0143,1919.715,0.524,DSEP,,1,Simbad,293.84265,42.78436,293.8426136,42.7843506,7207127,14.81,196.22,83.7,190,1.81,2,Simbad,293.84261,42.78435,3.21,380,,0.24,380
0.088897,289.4996,46.90727,10006097, ,4838,3.066,0.12,6.008,1.532,0.00995,1366.476,0.362,DSEP,,1,Simbad,289.4996,46.90727,289.4995833,46.9072481,10006097,11.99,141.12,80.9,365,1.93,3,Simbad,289.49958,46.90725,3.066,730,,0.12,730
0.054035,299.11816,44.66617,8583313, ,4820,3.104,-0.16,4.404,0.9,0.0148,913.196,0.516,DSEP,,1,Simbad,299.11816,44.66617,299.1181389,44.6661697,8583313,12.85,150.34,82.8,360,1.11,2,Simbad,299.11814,44.66617,3.104,720,,-0.16,720
0.030084,298.65298,43.72304,7983015, ,4668,3.042,0.3,5.723,1.315,0.00988,1282.587,0.621,DSEP,,1,Simbad,298.65298,43.72304,298.6529914,43.7230386,7983015,11.49,136.67,81,0,6.52,1,Simbad,298.65299,43.72304,3.042,0,,0.3,0
0.033691,292.59201,38.90112,3854607, ,5204,3.183,-0.08,6.093,2.062,0.0128,1949.532,0.579,DSEP,,1,Simbad,292.59201,38.90112,292.5919989,38.9011236,3854607,14.47,179.53,84.5,0,6.78,1,Simbad,292.592,38.90112,3.183,0,,-0.08,0
0.034127,298.7594,43.76504,7983431, ,4733,2.951,-0.08,5.299,0.915,0.00866,1306.773,0.628,DSEP,,1,Simbad,298.7594,43.76504,298.7593983,43.7650306,7983431,10.07,110.82,78.12,305,2.14,3,Simbad,298.7594,43.76503,2.951,610,,-0.08,610
0.069874,299.86703,40.80583,5653970, ,4910,2.968,0,7.146,1.731,0.00668,960.049,0.61,DSEP,,1,Simbad,299.86703,40.80583,299.8670292,40.8058106,5653970,9.5,112.48,71.3,720,6.96,2,Simbad,299.86703,40.80581,2.968,1440,,0,1440
0.10171,292.74393,46.49707,9712445, ,4762,3.17,0.34,5.268,1.496,0.0144,814.726,0.377,DSEP,,1,Simbad,292.74393,46.49707,292.7439189,46.4970428,9712445,14.19,181.66,84.7,285,9.35,3,Simbad,292.74392,46.49704,3.17,570,,0.34,570
0.099307,296.66141,40.39283,5206349, ,4923,2.935,-0.5,5.172,0.839,0.00854,1076.775,0.595,DSEP,,1,Simbad,296.66141,40.39283,296.6614428,40.3928417,5206349,9.86,104.66,75.9,315,4.5,2,Simbad,296.66144,40.39284,2.935,630,,-0.5,630
0.06206,292.89951,46.44093,9712824, ,4758,3.074,0.34,6.119,1.619,0.00996,1414.59,0.426,DSEP,,1,Simbad,292.89951,46.44093,292.8994919,46.4409181,9712824,12.04,146.09,81.3,330,3.19,3,Simbad,292.89949,46.44092,3.074,660,,0.34,660
0.079057,294.21808,50.40003,12017829, ,5001,2.824,-0.18,9.129,2.028,0.00375,2773.285,0.397,DSEP,,1,Simbad,294.21808,50.40003,294.2180483,50.4000214,12017829,7.93,82.03,72.37,0,6.1,1,Simbad,294.21805,50.40002,2.824,0,,-0.18,0
0.129577,292.99371,46.44829,9713043, ,5008,2.942,0.21,8.98,2.572,0.005,3800.357,0.432,DSEP,,1,Simbad,292.99371,46.44829,292.9936578,46.4482914,9713043,9.29,104.47,75.2,405,0.5,2,Simbad,292.99366,46.44829,2.942,810,,0.21,810
0.079177,290.00839,48.37324,10916563, ,4868,2.796,-0.24,7.852,1.407,0.0041,1835.013,0.355,DSEP,,1,Simbad,290.00839,48.37324,290.0083575,48.3732442,10916563,7.2,74.2,70,300,4.34,2,Simbad,290.00836,48.37324,2.796,600,,-0.24,600
0.0051,299.25113,43.72647,7985382, ,4801,2.78,0.1,9.466,1.97,0.00327,1798.096,0.708,DSEP,,1,Simbad,299.25113,43.72647,299.2511303,43.7264714,7985382,6.8,74.77,69.8,0,5.79,1,Simbad,299.25113,43.72647,2.78,0,,0.1,0
0.070553,300.38718,44.26691,8328390, ,4709,2.839,0.26,8.274,1.723,0.00429,1902.211,0.749,DSEP,,1,Simbad,300.38718,44.26691,300.3871981,44.2668953,8328390,7.85,84.49,72.7,0,6.85,1,Simbad,300.3872,44.2669,2.839,0,,0.26,0
0.085805,294.56976,50.41664,12018555, ,5114,3.043,0.07,7.616,2.335,0.00745,3012.193,0.403,DSEP,,1,Simbad,294.56976,50.41664,294.5697253,50.4166489,12018555,11.54,133.23,80.6,290,4.29,3,Simbad,294.56973,50.41665,3.043,580,,0.07,580
0.075845,297.06384,40.39875,5208343, ,4886,3.01,0.06,6.697,1.672,0.00784,1965.106,0.748,DSEP,,1,Simbad,297.06384,40.39875,297.0638583,40.3987658,5208343,11.01,125.45,79.5,0,9.09,1,Simbad,297.06386,40.39877,3.01,0,,0.06,0
0.12253,282.15576,43.35042,7661080, ,4944,3.102,0.08,6.166,1.752,0.0105,2139.549,0.294,DSEP,,1,Simbad,282.15576,43.35042,282.1557475,43.3503872,7661080,12.6,153.99,82.9,345,3.97,3,Simbad,282.15575,43.35039,3.102,690,,0.08,690
0.079095,293.23386,46.46144,9713617, ,4895,3.08,0.44,7.043,2.177,0.00878,934.447,0.403,DSEP,,1,Simbad,293.23386,46.46144,293.2338478,46.4614603,9713617,12.54,154.52,82.2,335,3.4,3,Simbad,293.23385,46.46146,3.08,670,,0.44,670
0.091007,296.58923,41.52783,6222408, ,5017,3.229,-0.34,4.085,1.031,0.0213,1203.777,0.599,DSEP,,1,Simbad,296.58923,41.52783,296.5892431,41.5278533,6222408,16.45,204.79,87.5,285,4.5,3,Simbad,296.58924,41.52785,3.229,570,,-0.34,570
0.100872,296.61783,41.51723,6222530, ,4932,3.296,0.14,4.614,1.533,0.022,834.117,0.49,DSEP,,1,Simbad,296.61783,41.51723,296.6178131,41.517255,6222530,17.17,229,86,415,9.14,3,Simbad,296.61781,41.51725,3.296,830,,0.14,830
0.050616,283.99191,40.92931,5685237, ,4904,2.923,-0.36,5.668,0.982,0.00759,1094.354,0.331,DSEP,,1,Simbad,283.99191,40.92931,283.9919128,40.9293239,5685237,9.46,105.62,75.7,0,4.94,1,Simbad,283.99191,40.92932,2.923,0,,-0.36,0
0.042722,282.46469,43.30668,7661600, ,5072,3.161,-0.14,5.649,1.687,0.0132,1939.938,0.298,DSEP,,1,Simbad,282.46469,43.30668,282.4646819,43.3066697,7661600,13.45,170.16,81.8,315,2.5,3,Simbad,282.46468,43.30667,3.161,630,,-0.14,630
0.012388,296.91345,41.54614,6223779, ,4876,3.232,0.14,4.842,1.46,0.0181,1566.176,0.664,DSEP,,1,Simbad,296.91345,41.54614,296.9134458,41.5461386,6223779,15.89,208.84,85.8,0,8.1,1,Simbad,296.91345,41.54614,3.232,0,,0.14,0
0.008528,295.77692,50.46366,12021069, ,4808,2.95,0.22,7.616,1.884,0.00601,1934.71,0.424,DSEP,,1,Simbad,295.77692,50.46366,295.7769236,50.4636594,12021069,9.33,108.66,73.3,365,4.86,3,Simbad,295.77692,50.46366,2.95,730,,0.22,730
0.052691,297.2406,41.56216,6225344, ,4732,2.913,0.08,6.433,1.234,0.00653,1780.44,0.696,DSEP,,1,Simbad,297.2406,41.56216,297.2405808,41.5621628,6225344,9.32,101.87,76.4,0,8.5,1,Simbad,297.24058,41.56216,2.913,0,,0.08,0
0.062172,280.08203,43.81058,8004637, ,4738,2.853,0.08,7.481,1.454,0.00489,1122.993,0.27,DSEP,,1,Simbad,280.08203,43.81058,280.0820375,43.8105964,8004637,8.14,86.57,73.2,665,5.19,3,Simbad,280.08204,43.8106,2.853,1330,,0.08,1330
0.060436,280.23151,43.88368,8004863, ,4940,2.898,-0.1,7.875,1.788,0.00516,2037.59,0.272,DSEP,,1,Simbad,280.23151,43.88368,280.2314883,43.8836739,8004863,8.59,96.96,72.1,0,3.84,1,Simbad,280.23149,43.88367,2.898,0,,-0.1,0
0.041062,296.50156,42.79838,7217530, ,4877,3.184,-0.08,4.376,1.069,0.018,1583.833,0.609,DSEP,,1,Simbad,296.50156,42.79838,296.501565,42.7983692,7217530,14.96,186.2,86.5,305,1.56,2,Simbad,296.50156,42.79837,3.184,610,,-0.08,610
0.105824,294.4028,38.95329,3861797, ,4848,3.086,-0.1,4.856,1.049,0.0129,962.158,0.533,DSEP,,1,Simbad,294.4028,38.95329,294.4028378,38.95329,3861797,12.64,148.42,81.7,330,2.76,3,Simbad,294.40284,38.95329,3.086,660,,-0.1,660
0.024515,300.89154,44.2755,8330073, ,4845,2.902,-0.34,5.514,0.885,0.00743,1208.407,0.657,DSEP,,1,Simbad,300.89154,44.2755,300.8915417,44.2755067,8330073,9.41,98.71,75.8,415,4.57,2,Simbad,300.89154,44.27551,2.902,830,,-0.34,830
0.017688,298.26187,40.32461,5214140, ,4765,2.86,-0.22,5.804,0.89,0.00641,1485.697,0.758,DSEP,,1,Simbad,298.26187,40.32461,298.261875,40.3246131,5214140,8.64,88.94,74.5,370,3.7,2,Simbad,298.26187,40.32461,2.86,740,,-0.22,740
0.04007,298.03601,41.58929,6228590, ,4818,3.061,0.02,5.33,1.191,0.0111,690.9,0.435,DSEP,,1,Simbad,298.03601,41.58929,298.0360136,41.5893008,6228590,11.91,140.1,80.6,295,2.88,3,Simbad,298.03601,41.5893,3.061,590,,0.02,590
0.058238,298.43369,40.39743,5215099, ,4851,2.806,0.21,9.985,2.325,0.00329,3004.182,0.877,DSEP,,1,Simbad,298.43369,40.39743,298.4336969,40.3974453,5215099,7.12,77.84,70,190,8.73,2,Simbad,298.4337,40.39745,2.806,380,,0.21,380
0.008978,296.80685,42.74972,7218915, ,4914,2.978,-0.22,5.888,1.202,0.0083,1624.097,0.624,DSEP,,1,Simbad,296.80685,42.74972,296.8068478,42.7497181,7218915,10.16,115.87,76,0,7.07,1,Simbad,296.80685,42.74972,2.978,0,,-0.22,0
0.073122,294.69592,46.90336,10018811, ,4932,2.804,-0.24,8.449,1.659,0.00387,1976.281,0.462,DSEP,,1,Simbad,294.69592,46.90336,294.6959103,46.9033408,10018811,7.37,76.98,70.2,595,5.6,2,Simbad,294.69591,46.90334,2.804,1190,,-0.24,1190
0.034225,298.55658,41.53276,6231096, ,4855,2.946,-0.04,6.815,1.495,0.00665,1915.331,0.779,DSEP,,1,Simbad,298.55658,41.53276,298.5565819,41.5327506,6231096,9.43,108.38,74.2,0,3.12,1,Simbad,298.55658,41.53275,2.946,0,,-0.04,0
0.081479,298.55176,40.39386,5215820, ,4759,2.837,0.04,7.689,1.483,0.00459,1176.342,0.681,DSEP,,1,Simbad,298.55176,40.39386,298.5517306,40.3938633,5215820,7.72,85.54,70.7,0,4,1,Simbad,298.55173,40.39386,2.837,0,,0.04,0
0.036911,281.85449,43.80844,8007218, ,4866,3.174,0.04,4.981,1.351,0.0154,1321.737,0.288,DSEP,,1,Simbad,281.85449,43.80844,281.8544789,43.8084336,8007218,14.3,179.23,84.7,285,5.92,2,Simbad,281.85448,43.80843,3.174,570,,0.04,570
0.10031,295.00891,46.94943,10019661, ,4937,3.05,0.14,6.959,1.98,0.00828,2783.325,0.469,DSEP,,1,Simbad,295.00891,46.94943,295.0089317,46.9494536,10019661,11.53,137.95,80.8,0,1.87,1,Simbad,295.00893,46.94945,3.05,0,,0.14,0
0.115814,297.47522,47.54594,10420629, ,5043,3.186,0.08,5.739,1.841,0.0137,1553.549,0.515,DSEP,,1,Simbad,297.47522,47.54594,297.4751803,47.5459222,10420629,13.62,182.76,89.3,280,6.5,3,Simbad,297.47518,47.54592,3.186,560,,0.08,560
0.034591,289.95071,39.64741,4555734, ,4887,3.114,-0.28,4.345,0.895,0.0154,1218.136,0.457,DSEP,,1,Simbad,289.95071,39.64741,289.9507064,39.6474008,4555734,13.07,154.83,82.3,225,6.12,3,Simbad,289.95071,39.6474,3.114,450,,-0.28,450
0.038072,288.00009,40.9354,5694017, ,4843,3.183,0.26,5.372,1.604,0.0146,1255.484,0.4,DSEP,,1,Simbad,288.00009,40.9354,288.0001033,40.9353967,5694017,14.35,183.51,83.5,125,8.35,2,Simbad,288.0001,40.9354,3.183,250,,0.26,250
0.156189,282.38376,44.76829,8605197, ,4734,2.946,0.1,6.204,1.239,0.00731,915.621,0.285,DSEP,,1,Simbad,282.38376,44.76829,282.3836989,44.7682892,8605197,9.74,109.88,77.4,380,2.13,2,Simbad,282.3837,44.76829,2.946,760,,0.1,760
0.030073,297.92526,47.5142,10422287, ,4806,2.893,0.38,8.747,2.181,0.00459,655.213,0.374,DSEP,,1,Simbad,297.92526,47.5142,297.9252614,47.5141917,10422287,8.35,97.71,72.3,195,6.4,3,Simbad,297.92526,47.51419,2.893,390,,0.38,390
3.901986,282.3848,44.76904,8605198, ,4719,2.962,0.1,5.798,1.122,0.00811,1045.486,0.287,DSEP,,1,Simbad,282.3848,44.76904,282.3836989,44.7682892,8605197,9.74,109.88,77.4,380,2.13,2,Simbad,282.3837,44.76829,2.962,760,,0.1,760
0.031199,288.11905,40.93888,5694334, ,5078,2.855,-0.32,8.698,1.975,0.00423,3662.444,0.407,DSEP,,1,Simbad,288.11905,40.93888,288.1190533,40.9388717,5694334,8.06,85.39,72.5,0,2.99,1,Simbad,288.11905,40.93887,2.855,0,,-0.32,0
0.099194,286.10056,38.18074,2970784, ,5196,3.06,-0.3,6.879,1.981,0.00857,2465.228,0.399,DSEP,,1,Simbad,286.10056,38.18074,286.1005253,38.1807361,2970784,11.76,136.09,79.8,560,4.82,2,Simbad,286.10053,38.18074,3.06,1120,,-0.3,1120
0.101793,283.52478,44.79559,8607365, ,4745,2.845,0.3,8.897,2.018,0.00404,1971.975,0.301,DSEP,,1,Simbad,283.52478,44.79559,283.5247417,44.7955822,8607365,7.53,84.61,72.3,105,3.65,3,Simbad,283.52474,44.79558,2.845,210,,0.3,210
0.066475,286.31851,38.10733,2971432, ,4869,3.181,0.2,5.363,1.592,0.0145,1223.343,0.4,DSEP,,1,Simbad,286.31851,38.10733,286.3185333,38.1073322,2971432,13.77,182.47,83.5,0,5.2,1,Simbad,286.31853,38.10733,3.181,0,,0.2,0
0.017851,298.50842,47.53852,10424379, ,4924,2.938,-0.34,5.768,1.052,0.00772,1310.331,0.527,DSEP,,1,Simbad,298.50842,47.53852,298.5084269,47.5385217,10424379,9.55,106.41,75.1,0,6.9,1,Simbad,298.50843,47.53852,2.938,0,,-0.34,0
0.071639,283.33435,43.85657,8009740, ,4978,3.145,0.38,6.546,2.18,0.011,2491.305,0.305,DSEP,,1,Simbad,283.33435,43.85657,283.3343539,43.8565503,8009740,12.97,167.65,80.5,200,9.38,2,Simbad,283.33435,43.85655,3.145,400,,0.38,400
0.059913,283.33719,43.84607,8009745, ,5188,3.196,0.07,6.122,2.149,0.0132,2777.545,0.305,DSEP,,1,Simbad,283.33719,43.84607,283.3372106,43.8460625,8009745,14.62,187.6,84.5,205,8.08,2,Simbad,283.33721,43.84606,3.196,410,,0.07,410
0.030773,286.69873,38.16353,2972545, ,4866,3.051,0.07,6.17,1.56,0.00936,1245.504,0.407,DSEP,,1,Simbad,286.69873,38.16353,286.6987406,38.1635319,2972545,10.78,134.23,80.3,0,10.3,1,Simbad,286.69874,38.16353,3.051,0,,0.07,0
0.068492,293.93073,48.38794,10924652, ,4754,3.098,-0.02,4.496,0.924,0.0143,905.124,0.388,DSEP,,1,Simbad,293.93073,48.38794,293.9307464,48.3879244,10924652,12.67,151.99,82.6,305,2.32,2,Simbad,293.93075,48.38792,3.098,610,,-0.02,610
0.069098,283.26343,40.45477,5252534, ,4932,3.144,-0.24,4.477,1.02,0.016,1257.946,0.327,DSEP,,1,Simbad,283.26343,40.45477,283.2634122,40.4547564,5252534,13.95,169.96,84.4,335,6.76,3,Simbad,283.26341,40.45476,3.144,670,,-0.24,670
0.022969,286.80927,38.11043,2972876, ,4882,2.912,0.24,8.526,2.164,0.00492,1833.69,0.416,DSEP,,1,Simbad,286.80927,38.11043,286.8092781,38.1104303,2972876,7.82,97.18,90.5,380,8.89,3,Simbad,286.80928,38.11043,2.912,760,,0.24,760
0.087055,299.29083,47.57827,10427256, ,4978,3.103,-0.3,4.828,1.079,0.0135,1300.043,0.545,DSEP,,1,Simbad,299.29083,47.57827,299.2908514,47.5782506,10427256,12.67,153.38,81.1,270,1.96,3,Simbad,299.29085,47.57825,3.103,540,,-0.3,540
0.064527,284.69266,44.71773,8609482, ,4743,3.076,0.38,6.105,1.619,0.01,1493.354,0.315,DSEP,,1,Simbad,284.69266,44.71773,284.6926831,44.7177228,8609482,11.85,143.91,80.2,0,5.07,1,Simbad,284.69268,44.71772,3.076,0,,0.38,0
0.127725,296.60455,48.35203,10931578, ,4799,3.248,0.4,4.937,1.571,0.0184,808.521,0.404,DSEP,,1,Simbad,296.60455,48.35203,296.6045947,48.3520106,10931578,15.98,212.16,86.4,365,1.13,3,Simbad,296.60459,48.35201,3.248,730,,0.4,730
0.076932,284.328,40.44415,5254812, ,4976,2.854,-0.28,7.951,1.646,0.00461,1314.766,0.343,DSEP,,1,Simbad,284.328,40.44415,284.32798,40.444165,5254812,8.5,90.09,73.6,380,6.46,3,Simbad,284.32798,40.44416,2.854,760,,-0.28,760
0.045226,280.94086,47.60193,10448558, ,5176,2.96,-0.58,7.015,1.637,0.00668,3022.864,0.262,DSEP,,1,Simbad,280.94086,47.60193,280.94087,47.6019406,10448558,10.19,109.46,77.2,0,5.92,1,Simbad,280.94087,47.60194,2.96,0,,-0.58,0
0.069778,287.43997,38.17071,2974827, ,5128,3.091,-0.08,6.775,2.063,0.00934,2691.068,0.43,DSEP,,1,Simbad,287.43997,38.17071,287.4399594,38.1707275,2974827,12.68,147.42,82.5,450,5.8,3,Simbad,287.43996,38.17073,3.091,900,,-0.08,900
0.00855,286.92426,43.82943,8016650, ,4849,2.942,0.56,8.984,2.573,0.005,2891.943,0.353,DSEP,,1,Simbad,286.92426,43.82943,286.9242631,43.8294292,8016650,9.51,107.54,76.9,0,0.65,1,Simbad,286.92426,43.82943,2.942,0,,0.56,0
0.00216,281.68286,44.32779,8344592, ,4971,3.08,-0.38,4.716,0.976,0.0131,1529.129,0.284,DSEP,,1,Simbad,281.68286,44.32779,281.68286,44.3277894,8344592,12.46,146.2,81.7,285,3.38,2,Simbad,281.68286,44.32779,3.08,570,,-0.38,570
0.03093,284.83356,40.43864,5255835, ,4985,2.801,-0.74,5.946,0.814,0.00546,1723.633,0.351,DSEP,,1,Simbad,284.83356,40.43864,284.8335492,40.4386375,5255835,7.85,77.4,75.7,170,8.77,3,Simbad,284.83355,40.43864,2.801,340,,-0.74,340
0.022192,281.72424,47.65983,10449846, ,4770,3.171,0.32,5.261,1.496,0.0145,852.905,0.264,DSEP,,1,Simbad,281.72424,47.65983,281.7242431,47.6598358,10449846,14.31,182.72,84.7,510,7.27,3,Simbad,281.72424,47.65984,3.171,1020,,0.32,1020
0.051213,287.27164,43.87492,8017348, ,5245,3.199,-0.14,5.947,2.04,0.0137,2622.173,0.358,DSEP,,1,Simbad,287.27164,43.87492,287.2716442,43.8749061,8017348,14.21,186.6,81.8,275,3.68,2,Simbad,287.27164,43.87491,3.199,550,,-0.14,550
0.067437,288.82382,43.39717,7674224, ,4996,3.011,0.21,7.88,2.323,0.00669,1229.988,0.386,DSEP,,1,Simbad,288.82382,43.39717,288.8237947,43.3971736,7674224,10.79,130.12,77.1,370,1.18,3,Simbad,288.82379,43.39717,3.011,740,,0.21,740
0.056272,282.20856,44.35769,8345515, ,4826,2.941,-0.24,5.411,0.932,0.00829,1941.331,0.289,DSEP,,1,Simbad,282.20856,44.35769,282.20857,44.3576761,8345515,9.86,109.4,77.5,370,2.95,2,Simbad,282.20857,44.35768,2.941,740,,-0.24,740
0.076707,287.52399,43.86528,8017898, ,4803,2.798,-0.06,8.178,1.532,0.00395,2151.804,0.362,DSEP,,1,Simbad,287.52399,43.86528,287.5239653,43.8652683,8017898,7.24,75.15,70.6,320,5.59,2,Simbad,287.52397,43.86527,2.798,640,,-0.06,640
0.052572,293.54626,39.62724,4568343, ,5081,3.127,0.1,6.589,2.123,0.0104,2542.842,0.602,DSEP,,1,Simbad,293.54626,39.62724,293.5462444,39.6272317,4568343,12.95,159.99,81.6,290,7.9,3,Simbad,293.54624,39.62723,3.127,580,,0.1,580
0.033043,298.54379,46.92996,10030919, ,5014,3.201,-0.2,4.808,1.34,0.017,1770.229,0.568,DSEP,,1,Simbad,298.54379,46.92996,298.5437772,46.9299572,10030919,15.32,192.31,86.7,350,7.2,2,Simbad,298.54378,46.92996,3.201,700,,-0.2,700
0.028669,285.78302,44.76302,8611394, ,5026,2.921,-0.1,8.222,2.057,0.00521,1535.251,0.329,DSEP,,1,Simbad,285.78302,44.76302,285.7830256,44.7630131,8611394,9.68,104.98,76.3,0,0.91,1,Simbad,285.78303,44.76301,2.921,0,,-0.1,0
0.04225,298.66574,46.99582,10031345, ,5016,2.992,-0.1,7.291,1.903,0.00692,2886.56,0.577,DSEP,,1,Simbad,298.66574,46.99582,298.6657547,46.9958139,10031345,9.96,117.84,75.5,415,4.23,2,Simbad,298.66575,46.99581,2.992,830,,-0.1,830
0.105786,283.56436,47.61446,10452960, ,5327,3.208,-0.28,5.811,1.988,0.0143,2027.558,0.285,DSEP,,1,Simbad,283.56436,47.61446,283.5643814,47.6144344,10452960,14.43,187.44,81.45,310,8.07,2,Simbad,283.56438,47.61443,3.208,620,,-0.28,620
0.034388,294.09631,39.64708,4570555, ,5161,3.192,-0.16,5.753,1.88,0.0139,865.149,0.485,DSEP,,1,Simbad,294.09631,39.64708,294.0963208,39.6470847,4570555,14.77,192.92,83.6,380,6.14,2,Simbad,294.09632,39.64708,3.192,760,,-0.16,760
0.078691,297.94339,48.35969,10935377, ,4883,3.111,-0.28,4.337,0.886,0.0153,1150.597,0.482,DSEP,,1,Simbad,297.94339,48.35969,297.9433603,48.3596994,10935377,12.94,152.43,82.2,290,0.77,3,Simbad,297.94336,48.3597,3.111,580,,-0.28,580
0.004833,294.31982,39.64734,4571448, ,4893,3.269,0.2,4.778,1.546,0.02,968.916,0.521,DSEP,,1,Simbad,294.31982,39.64734,294.3198186,39.6473408,4571448,16.77,218.37,86.88,320,2.82,2,Simbad,294.31982,39.64734,3.269,640,,0.2,640
0.098812,286.38287,44.7883,8612480, ,4668,2.878,0.4,7.939,1.737,0.00489,1833.063,0.337,DSEP,,1,Simbad,286.38287,44.7883,286.3828314,44.7883017,8612480,8.42,92.36,74.3,0,5.6,1,Simbad,286.38283,44.7883,2.878,0,,0.4,0
0.059985,298.56696,48.31707,10937071, ,4826,3.156,0.18,5.306,1.47,0.0138,1317.561,0.512,DSEP,,1,Simbad,298.56696,48.31707,298.5669847,48.3170728,10937071,13.97,176.85,84.1,480,9.05,2,Simbad,298.56698,48.31707,3.156,960,,0.18,960
0.113814,299.7547,46.9637,10034889, ,4994,3.071,-0.26,5.62,1.358,0.0108,1583.82,0.599,DSEP,,1,Simbad,299.7547,46.9637,299.7546553,46.9636917,10034889,11.72,144.29,77.4,400,2.32,2,Simbad,299.75466,46.96369,3.071,800,,-0.26,800
0.099876,291.18134,49.15736,11349180, ,4978,3.247,-0.38,3.726,0.893,0.0243,915.514,0.348,DSEP,,1,Simbad,291.18134,49.15736,291.1813781,49.1573478,11349180,16.64,207.43,88.5,330,6.64,2,Simbad,291.18138,49.15735,3.247,660,,-0.38,660
0.072508,287.36829,47.69741,10460225, ,5127,3.055,0.07,7.514,2.335,0.00775,3153.729,0.326,DSEP,,1,Simbad,287.36829,47.69741,287.3683025,47.6973917,10460225,11.27,137.43,77.2,240,4.11,2,Simbad,287.3683,47.69739,3.055,480,,0.07,480
0.044672,292.86563,43.39547,7685657, ,5026,2.88,-0.16,8.579,2.035,0.00454,2644.99,0.483,DSEP,,1,Simbad,292.86563,43.39547,292.8656181,43.3954611,7685657,8.44,91.7,73.9,405,2.52,3,Simbad,292.86562,43.39546,2.88,810,,-0.16,810
0.107266,291.36639,49.15585,11349490, ,5093,3.024,-0.1,7.301,2.056,0.00744,1356.412,0.366,DSEP,,1,Simbad,291.36639,49.15585,291.3664319,49.1558383,11349490,11.14,132.17,78,550,3.82,2,Simbad,291.36643,49.15584,3.024,1100,,-0.1,1100
4.765932,287.01447,44.76217,8613615, ,4893,3.098,0,5.664,1.466,0.0114,2561.916,0.346,DSEP,,1,Simbad,287.01447,44.76217,287.0151136,44.7634125,8613617,13.62,170.5,81.4,225,3.34,2,Simbad,287.01511,44.76341,3.098,450,,0,450
0.063668,287.01511,44.76343,8613617, ,5071,3.132,-0.04,6.238,1.923,0.0112,989.648,0.338,DSEP,,1,Simbad,287.01511,44.76343,287.0151136,44.7634125,8613617,13.62,170.5,81.4,225,3.34,2,Simbad,287.01511,44.76341,3.132,450,,-0.04,450
0.098037,290.82016,43.87886,8025991, ,5098,2.828,-0.56,8.182,1.644,0.00423,2574.582,0.424,DSEP,,1,Simbad,290.82016,43.87886,290.8201872,43.8788411,8025991,8.03,80.25,71.4,0,6.88,1,Simbad,290.82019,43.87884,2.828,0,,-0.56,0
0.044835,289.15555,40.40377,5266369, ,4893,2.848,-0.24,7.395,1.406,0.0049,1706.249,0.438,DSEP,,1,Simbad,289.15555,40.40377,289.1555347,40.4037744,5266369,8.07,84.32,72.7,0,7.13,1,Simbad,289.15553,40.40377,2.848,0,,-0.24,0
0.074365,291.13705,38.13182,2988295, ,4915,3.254,-0.08,4.108,1.104,0.0224,735.208,0.413,DSEP,,1,Simbad,291.13705,38.13182,291.1370281,38.1318086,2988295,16.84,211.37,88.5,0,3.11,1,Simbad,291.13703,38.13181,3.254,0,,-0.08,0
